location,target_end_date,target,output_type,output_type_id,oracle_value
01,2022-11-26,wk flu hosp rate,cdf,13.5,1
01,2022-11-26,wk flu hosp rate,cdf,13.75,1
01,2022-11-26,wk flu hosp rate,cdf,14,1
01,2022-11-26,wk flu hosp rate,cdf,14.25,1
01,2022-11-26,wk flu hosp rate,cdf,14.5,1
01,2022-11-26,wk flu hosp rate,cdf,14.75,1
01,2022-11-26,wk flu hosp rate,cdf,15,1
01,2022-11-26,wk flu hosp rate,cdf,15.25,1
01,2022-11-26,wk flu hosp rate,cdf,15.5,1
01,2022-11-26,wk flu hosp rate,cdf,15.75,1
01,2022-11-26,wk flu hosp rate,cdf,16,1
01,2022-11-26,wk flu hosp rate,cdf,16.25,1
01,2022-11-26,wk flu hosp rate,cdf,16.5,1
01,2022-11-26,wk flu hosp rate,cdf,16.75,1
01,2022-11-26,wk flu hosp rate,cdf,17,1
01,2022-11-26,wk flu hosp rate,cdf,17.25,1
01,2022-11-26,wk flu hosp rate,cdf,17.5,1
01,2022-11-26,wk flu hosp rate,cdf,17.75,1
01,2022-11-26,wk flu hosp rate,cdf,18,1
01,2022-11-26,wk flu hosp rate,cdf,18.25,1
01,2022-11-26,wk flu hosp rate,cdf,18.5,1
01,2022-11-26,wk flu hosp rate,cdf,18.75,1
01,2022-11-26,wk flu hosp rate,cdf,19,1
01,2022-11-26,wk flu hosp rate,cdf,19.25,1
01,2022-11-26,wk flu hosp rate,cdf,19.5,1
01,2022-11-26,wk flu hosp rate,cdf,19.75,1
01,2022-11-26,wk flu hosp rate,cdf,20,1
01,2022-11-26,wk flu hosp rate,cdf,20.25,1
01,2022-11-26,wk flu hosp rate,cdf,20.5,1
01,2022-11-26,wk flu hosp rate,cdf,20.75,1
01,2022-11-26,wk flu hosp rate,cdf,21,1
01,2022-11-26,wk flu hosp rate,cdf,21.25,1
01,2022-11-26,wk flu hosp rate,cdf,21.5,1
01,2022-11-26,wk flu hosp rate,cdf,21.75,1
01,2022-11-26,wk flu hosp rate,cdf,22,1
01,2022-11-26,wk flu hosp rate,cdf,22.25,1
01,2022-11-26,wk flu hosp rate,cdf,22.5,1
01,2022-11-26,wk flu hosp rate,cdf,22.75,1
01,2022-11-26,wk flu hosp rate,cdf,23,1
01,2022-11-26,wk flu hosp rate,cdf,23.25,1
01,2022-11-26,wk flu hosp rate,cdf,23.5,1
01,2022-11-26,wk flu hosp rate,cdf,23.75,1
01,2022-11-26,wk flu hosp rate,cdf,24,1
01,2022-11-26,wk flu hosp rate,cdf,24.25,1
01,2022-11-26,wk flu hosp rate,cdf,24.5,1
01,2022-11-26,wk flu hosp rate,cdf,24.75,1
01,2022-11-26,wk flu hosp rate,cdf,25,1
02,2022-11-26,wk flu hosp rate,cdf,0.25,0
02,2022-11-26,wk flu hosp rate,cdf,0.5,0
02,2022-11-26,wk flu hosp rate,cdf,0.75,0
02,2022-11-26,wk flu hosp rate,cdf,1,0
02,2022-11-26,wk flu hosp rate,cdf,1.25,0
02,2022-11-26,wk flu hosp rate,cdf,1.5,0
02,2022-11-26,wk flu hosp rate,cdf,1.75,0
02,2022-11-26,wk flu hosp rate,cdf,2,0
02,2022-11-26,wk flu hosp rate,cdf,2.25,0
02,2022-11-26,wk flu hosp rate,cdf,2.5,0
02,2022-11-26,wk flu hosp rate,cdf,2.75,0
02,2022-11-26,wk flu hosp rate,cdf,3,0
02,2022-11-26,wk flu hosp rate,cdf,3.25,0
02,2022-11-26,wk flu hosp rate,cdf,3.5,0
02,2022-11-26,wk flu hosp rate,cdf,3.75,0
02,2022-11-26,wk flu hosp rate,cdf,4,0
02,2022-11-26,wk flu hosp rate,cdf,4.25,0
02,2022-11-26,wk flu hosp rate,cdf,4.5,0
02,2022-11-26,wk flu hosp rate,cdf,4.75,0
02,2022-11-26,wk flu hosp rate,cdf,5,0
02,2022-11-26,wk flu hosp rate,cdf,5.25,0
02,2022-11-26,wk flu hosp rate,cdf,5.5,0
02,2022-11-26,wk flu hosp rate,cdf,5.75,0
02,2022-11-26,wk flu hosp rate,cdf,6,0
02,2022-11-26,wk flu hosp rate,cdf,6.25,0
02,2022-11-26,wk flu hosp rate,cdf,6.5,0
02,2022-11-26,wk flu hosp rate,cdf,6.75,0
02,2022-11-26,wk flu hosp rate,cdf,7,0
02,2022-11-26,wk flu hosp rate,cdf,7.25,0
02,2022-11-26,wk flu hosp rate,cdf,7.5,0
02,2022-11-26,wk flu hosp rate,cdf,7.75,0
02,2022-11-26,wk flu hosp rate,cdf,8,0
02,2022-11-26,wk flu hosp rate,cdf,8.25,0
02,2022-11-26,wk flu hosp rate,cdf,8.5,0
02,2022-11-26,wk flu hosp rate,cdf,8.75,0
02,2022-11-26,wk flu hosp rate,cdf,9,0
02,2022-11-26,wk flu hosp rate,cdf,9.25,0
02,2022-11-26,wk flu hosp rate,cdf,9.5,1
02,2022-11-26,wk flu hosp rate,cdf,9.75,1
02,2022-11-26,wk flu hosp rate,cdf,10,1
02,2022-11-26,wk flu hosp rate,cdf,10.25,1
02,2022-11-26,wk flu hosp rate,cdf,10.5,1
02,2022-11-26,wk flu hosp rate,cdf,10.75,1
02,2022-11-26,wk flu hosp rate,cdf,11,1
02,2022-11-26,wk flu hosp rate,cdf,11.25,1
02,2022-11-26,wk flu hosp rate,cdf,11.5,1
02,2022-11-26,wk flu hosp rate,cdf,11.75,1
02,2022-11-26,wk flu hosp rate,cdf,12,1
02,2022-11-26,wk flu hosp rate,cdf,12.25,1
02,2022-11-26,wk flu hosp rate,cdf,12.5,1
02,2022-11-26,wk flu hosp rate,cdf,12.75,1
02,2022-11-26,wk flu hosp rate,cdf,13,1
02,2022-11-26,wk flu hosp rate,cdf,13.25,1
02,2022-11-26,wk flu hosp rate,cdf,13.5,1
02,2022-11-26,wk flu hosp rate,cdf,13.75,1
02,2022-11-26,wk flu hosp rate,cdf,14,1
02,2022-11-26,wk flu hosp rate,cdf,14.25,1
02,2022-11-26,wk flu hosp rate,cdf,14.5,1
02,2022-11-26,wk flu hosp rate,cdf,14.75,1
02,2022-11-26,wk flu hosp rate,cdf,15,1
02,2022-11-26,wk flu hosp rate,cdf,15.25,1
02,2022-11-26,wk flu hosp rate,cdf,15.5,1
02,2022-11-26,wk flu hosp rate,cdf,15.75,1
02,2022-11-26,wk flu hosp rate,cdf,16,1
02,2022-11-26,wk flu hosp rate,cdf,16.25,1
02,2022-11-26,wk flu hosp rate,cdf,16.5,1
02,2022-11-26,wk flu hosp rate,cdf,16.75,1
02,2022-11-26,wk flu hosp rate,cdf,17,1
02,2022-11-26,wk flu hosp rate,cdf,17.25,1
02,2022-11-26,wk flu hosp rate,cdf,17.5,1
02,2022-11-26,wk flu hosp rate,cdf,17.75,1
02,2022-11-26,wk flu hosp rate,cdf,18,1
02,2022-11-26,wk flu hosp rate,cdf,18.25,1
02,2022-11-26,wk flu hosp rate,cdf,18.5,1
02,2022-11-26,wk flu hosp rate,cdf,18.75,1
02,2022-11-26,wk flu hosp rate,cdf,19,1
02,2022-11-26,wk flu hosp rate,cdf,19.25,1
02,2022-11-26,wk flu hosp rate,cdf,19.5,1
02,2022-11-26,wk flu hosp rate,cdf,19.75,1
02,2022-11-26,wk flu hosp rate,cdf,20,1
02,2022-11-26,wk flu hosp rate,cdf,20.25,1
02,2022-11-26,wk flu hosp rate,cdf,20.5,1
02,2022-11-26,wk flu hosp rate,cdf,20.75,1
02,2022-11-26,wk flu hosp rate,cdf,21,1
02,2022-11-26,wk flu hosp rate,cdf,21.25,1
02,2022-11-26,wk flu hosp rate,cdf,21.5,1
02,2022-11-26,wk flu hosp rate,cdf,21.75,1
02,2022-11-26,wk flu hosp rate,cdf,22,1
02,2022-11-26,wk flu hosp rate,cdf,22.25,1
02,2022-11-26,wk flu hosp rate,cdf,22.5,1
02,2022-11-26,wk flu hosp rate,cdf,22.75,1
02,2022-11-26,wk flu hosp rate,cdf,23,1
02,2022-11-26,wk flu hosp rate,cdf,23.25,1
02,2022-11-26,wk flu hosp rate,cdf,23.5,1
02,2022-11-26,wk flu hosp rate,cdf,23.75,1
02,2022-11-26,wk flu hosp rate,cdf,24,1
02,2022-11-26,wk flu hosp rate,cdf,24.25,1
02,2022-11-26,wk flu hosp rate,cdf,24.5,1
02,2022-11-26,wk flu hosp rate,cdf,24.75,1
02,2022-11-26,wk flu hosp rate,cdf,25,1
04,2022-11-26,wk flu hosp rate,cdf,0.25,0
04,2022-11-26,wk flu hosp rate,cdf,0.5,0
04,2022-11-26,wk flu hosp rate,cdf,0.75,0
04,2022-11-26,wk flu hosp rate,cdf,1,0
04,2022-11-26,wk flu hosp rate,cdf,1.25,0
04,2022-11-26,wk flu hosp rate,cdf,1.5,0
04,2022-11-26,wk flu hosp rate,cdf,1.75,0
04,2022-11-26,wk flu hosp rate,cdf,2,0
04,2022-11-26,wk flu hosp rate,cdf,2.25,0
04,2022-11-26,wk flu hosp rate,cdf,2.5,0
04,2022-11-26,wk flu hosp rate,cdf,2.75,0
04,2022-11-26,wk flu hosp rate,cdf,3,0
04,2022-11-26,wk flu hosp rate,cdf,3.25,0
04,2022-11-26,wk flu hosp rate,cdf,3.5,0
04,2022-11-26,wk flu hosp rate,cdf,3.75,0
04,2022-11-26,wk flu hosp rate,cdf,4,0
04,2022-11-26,wk flu hosp rate,cdf,4.25,0
04,2022-11-26,wk flu hosp rate,cdf,4.5,0
04,2022-11-26,wk flu hosp rate,cdf,4.75,0
04,2022-11-26,wk flu hosp rate,cdf,5,0
04,2022-11-26,wk flu hosp rate,cdf,5.25,0
04,2022-11-26,wk flu hosp rate,cdf,5.5,0
04,2022-11-26,wk flu hosp rate,cdf,5.75,0
04,2022-11-26,wk flu hosp rate,cdf,6,0
04,2022-11-26,wk flu hosp rate,cdf,6.25,0
04,2022-11-26,wk flu hosp rate,cdf,6.5,0
04,2022-11-26,wk flu hosp rate,cdf,6.75,0
04,2022-11-26,wk flu hosp rate,cdf,7,0
04,2022-11-26,wk flu hosp rate,cdf,7.25,0
04,2022-11-26,wk flu hosp rate,cdf,7.5,0
04,2022-11-26,wk flu hosp rate,cdf,7.75,0
04,2022-11-26,wk flu hosp rate,cdf,8,0
04,2022-11-26,wk flu hosp rate,cdf,8.25,0
04,2022-11-26,wk flu hosp rate,cdf,8.5,1
04,2022-11-26,wk flu hosp rate,cdf,8.75,1
04,2022-11-26,wk flu hosp rate,cdf,9,1
04,2022-11-26,wk flu hosp rate,cdf,9.25,1
04,2022-11-26,wk flu hosp rate,cdf,9.5,1
04,2022-11-26,wk flu hosp rate,cdf,9.75,1
04,2022-11-26,wk flu hosp rate,cdf,10,1
04,2022-11-26,wk flu hosp rate,cdf,10.25,1
04,2022-11-26,wk flu hosp rate,cdf,10.5,1
04,2022-11-26,wk flu hosp rate,cdf,10.75,1
04,2022-11-26,wk flu hosp rate,cdf,11,1
04,2022-11-26,wk flu hosp rate,cdf,11.25,1
04,2022-11-26,wk flu hosp rate,cdf,11.5,1
04,2022-11-26,wk flu hosp rate,cdf,11.75,1
04,2022-11-26,wk flu hosp rate,cdf,12,1
04,2022-11-26,wk flu hosp rate,cdf,12.25,1
04,2022-11-26,wk flu hosp rate,cdf,12.5,1
04,2022-11-26,wk flu hosp rate,cdf,12.75,1
04,2022-11-26,wk flu hosp rate,cdf,13,1
04,2022-11-26,wk flu hosp rate,cdf,13.25,1
04,2022-11-26,wk flu hosp rate,cdf,13.5,1
04,2022-11-26,wk flu hosp rate,cdf,13.75,1
04,2022-11-26,wk flu hosp rate,cdf,14,1
04,2022-11-26,wk flu hosp rate,cdf,14.25,1
04,2022-11-26,wk flu hosp rate,cdf,14.5,1
04,2022-11-26,wk flu hosp rate,cdf,14.75,1
04,2022-11-26,wk flu hosp rate,cdf,15,1
04,2022-11-26,wk flu hosp rate,cdf,15.25,1
04,2022-11-26,wk flu hosp rate,cdf,15.5,1
04,2022-11-26,wk flu hosp rate,cdf,15.75,1
04,2022-11-26,wk flu hosp rate,cdf,16,1
04,2022-11-26,wk flu hosp rate,cdf,16.25,1
04,2022-11-26,wk flu hosp rate,cdf,16.5,1
04,2022-11-26,wk flu hosp rate,cdf,16.75,1
04,2022-11-26,wk flu hosp rate,cdf,17,1
04,2022-11-26,wk flu hosp rate,cdf,17.25,1
04,2022-11-26,wk flu hosp rate,cdf,17.5,1
04,2022-11-26,wk flu hosp rate,cdf,17.75,1
04,2022-11-26,wk flu hosp rate,cdf,18,1
04,2022-11-26,wk flu hosp rate,cdf,18.25,1
04,2022-11-26,wk flu hosp rate,cdf,18.5,1
04,2022-11-26,wk flu hosp rate,cdf,18.75,1
04,2022-11-26,wk flu hosp rate,cdf,19,1
04,2022-11-26,wk flu hosp rate,cdf,19.25,1
04,2022-11-26,wk flu hosp rate,cdf,19.5,1
04,2022-11-26,wk flu hosp rate,cdf,19.75,1
04,2022-11-26,wk flu hosp rate,cdf,20,1
04,2022-11-26,wk flu hosp rate,cdf,20.25,1
04,2022-11-26,wk flu hosp rate,cdf,20.5,1
04,2022-11-26,wk flu hosp rate,cdf,20.75,1
04,2022-11-26,wk flu hosp rate,cdf,21,1
04,2022-11-26,wk flu hosp rate,cdf,21.25,1
04,2022-11-26,wk flu hosp rate,cdf,21.5,1
04,2022-11-26,wk flu hosp rate,cdf,21.75,1
04,2022-11-26,wk flu hosp rate,cdf,22,1
04,2022-11-26,wk flu hosp rate,cdf,22.25,1
04,2022-11-26,wk flu hosp rate,cdf,22.5,1
04,2022-11-26,wk flu hosp rate,cdf,22.75,1
04,2022-11-26,wk flu hosp rate,cdf,23,1
04,2022-11-26,wk flu hosp rate,cdf,23.25,1
04,2022-11-26,wk flu hosp rate,cdf,23.5,1
04,2022-11-26,wk flu hosp rate,cdf,23.75,1
04,2022-11-26,wk flu hosp rate,cdf,24,1
04,2022-11-26,wk flu hosp rate,cdf,24.25,1
04,2022-11-26,wk flu hosp rate,cdf,24.5,1
04,2022-11-26,wk flu hosp rate,cdf,24.75,1
04,2022-11-26,wk flu hosp rate,cdf,25,1
05,2022-11-26,wk flu hosp rate,cdf,0.25,0
05,2022-11-26,wk flu hosp rate,cdf,0.5,0
05,2022-11-26,wk flu hosp rate,cdf,0.75,0
05,2022-11-26,wk flu hosp rate,cdf,1,0
05,2022-11-26,wk flu hosp rate,cdf,1.25,0
05,2022-11-26,wk flu hosp rate,cdf,1.5,0
05,2022-11-26,wk flu hosp rate,cdf,1.75,0
05,2022-11-26,wk flu hosp rate,cdf,2,0
05,2022-11-26,wk flu hosp rate,cdf,2.25,0
05,2022-11-26,wk flu hosp rate,cdf,2.5,0
05,2022-11-26,wk flu hosp rate,cdf,2.75,0
05,2022-11-26,wk flu hosp rate,cdf,3,0
05,2022-11-26,wk flu hosp rate,cdf,3.25,0
05,2022-11-26,wk flu hosp rate,cdf,3.5,0
05,2022-11-26,wk flu hosp rate,cdf,3.75,0
05,2022-11-26,wk flu hosp rate,cdf,4,0
05,2022-11-26,wk flu hosp rate,cdf,4.25,0
05,2022-11-26,wk flu hosp rate,cdf,4.5,0
05,2022-11-26,wk flu hosp rate,cdf,4.75,0
05,2022-11-26,wk flu hosp rate,cdf,5,0
05,2022-11-26,wk flu hosp rate,cdf,5.25,0
05,2022-11-26,wk flu hosp rate,cdf,5.5,0
05,2022-11-26,wk flu hosp rate,cdf,5.75,0
05,2022-11-26,wk flu hosp rate,cdf,6,0
05,2022-11-26,wk flu hosp rate,cdf,6.25,0
05,2022-11-26,wk flu hosp rate,cdf,6.5,0
05,2022-11-26,wk flu hosp rate,cdf,6.75,0
05,2022-11-26,wk flu hosp rate,cdf,7,0
05,2022-11-26,wk flu hosp rate,cdf,7.25,0
05,2022-11-26,wk flu hosp rate,cdf,7.5,0
05,2022-11-26,wk flu hosp rate,cdf,7.75,0
05,2022-11-26,wk flu hosp rate,cdf,8,0
05,2022-11-26,wk flu hosp rate,cdf,8.25,0
05,2022-11-26,wk flu hosp rate,cdf,8.5,0
05,2022-11-26,wk flu hosp rate,cdf,8.75,0
05,2022-11-26,wk flu hosp rate,cdf,9,0
05,2022-11-26,wk flu hosp rate,cdf,9.25,0
05,2022-11-26,wk flu hosp rate,cdf,9.5,0
05,2022-11-26,wk flu hosp rate,cdf,9.75,0
05,2022-11-26,wk flu hosp rate,cdf,10,0
05,2022-11-26,wk flu hosp rate,cdf,10.25,0
05,2022-11-26,wk flu hosp rate,cdf,10.5,0
05,2022-11-26,wk flu hosp rate,cdf,10.75,0
05,2022-11-26,wk flu hosp rate,cdf,11,0
05,2022-11-26,wk flu hosp rate,cdf,11.25,0
05,2022-11-26,wk flu hosp rate,cdf,11.5,0
05,2022-11-26,wk flu hosp rate,cdf,11.75,0
05,2022-11-26,wk flu hosp rate,cdf,12,0
05,2022-11-26,wk flu hosp rate,cdf,12.25,0
05,2022-11-26,wk flu hosp rate,cdf,12.5,0
05,2022-11-26,wk flu hosp rate,cdf,12.75,0
05,2022-11-26,wk flu hosp rate,cdf,13,0
05,2022-11-26,wk flu hosp rate,cdf,13.25,0
05,2022-11-26,wk flu hosp rate,cdf,13.5,0
05,2022-11-26,wk flu hosp rate,cdf,13.75,0
05,2022-11-26,wk flu hosp rate,cdf,14,0
05,2022-11-26,wk flu hosp rate,cdf,14.25,0
05,2022-11-26,wk flu hosp rate,cdf,14.5,1
05,2022-11-26,wk flu hosp rate,cdf,14.75,1
05,2022-11-26,wk flu hosp rate,cdf,15,1
05,2022-11-26,wk flu hosp rate,cdf,15.25,1
05,2022-11-26,wk flu hosp rate,cdf,15.5,1
05,2022-11-26,wk flu hosp rate,cdf,15.75,1
05,2022-11-26,wk flu hosp rate,cdf,16,1
05,2022-11-26,wk flu hosp rate,cdf,16.25,1
05,2022-11-26,wk flu hosp rate,cdf,16.5,1
05,2022-11-26,wk flu hosp rate,cdf,16.75,1
05,2022-11-26,wk flu hosp rate,cdf,17,1
05,2022-11-26,wk flu hosp rate,cdf,17.25,1
05,2022-11-26,wk flu hosp rate,cdf,17.5,1
05,2022-11-26,wk flu hosp rate,cdf,17.75,1
05,2022-11-26,wk flu hosp rate,cdf,18,1
05,2022-11-26,wk flu hosp rate,cdf,18.25,1
05,2022-11-26,wk flu hosp rate,cdf,18.5,1
05,2022-11-26,wk flu hosp rate,cdf,18.75,1
05,2022-11-26,wk flu hosp rate,cdf,19,1
05,2022-11-26,wk flu hosp rate,cdf,19.25,1
05,2022-11-26,wk flu hosp rate,cdf,19.5,1
05,2022-11-26,wk flu hosp rate,cdf,19.75,1
05,2022-11-26,wk flu hosp rate,cdf,20,1
05,2022-11-26,wk flu hosp rate,cdf,20.25,1
05,2022-11-26,wk flu hosp rate,cdf,20.5,1
05,2022-11-26,wk flu hosp rate,cdf,20.75,1
05,2022-11-26,wk flu hosp rate,cdf,21,1
05,2022-11-26,wk flu hosp rate,cdf,21.25,1
05,2022-11-26,wk flu hosp rate,cdf,21.5,1
05,2022-11-26,wk flu hosp rate,cdf,21.75,1
05,2022-11-26,wk flu hosp rate,cdf,22,1
05,2022-11-26,wk flu hosp rate,cdf,22.25,1
05,2022-11-26,wk flu hosp rate,cdf,22.5,1
05,2022-11-26,wk flu hosp rate,cdf,22.75,1
05,2022-11-26,wk flu hosp rate,cdf,23,1
05,2022-11-26,wk flu hosp rate,cdf,23.25,1
05,2022-11-26,wk flu hosp rate,cdf,23.5,1
05,2022-11-26,wk flu hosp rate,cdf,23.75,1
05,2022-11-26,wk flu hosp rate,cdf,24,1
05,2022-11-26,wk flu hosp rate,cdf,24.25,1
05,2022-11-26,wk flu hosp rate,cdf,24.5,1
05,2022-11-26,wk flu hosp rate,cdf,24.75,1
05,2022-11-26,wk flu hosp rate,cdf,25,1
06,2022-11-26,wk flu hosp rate,cdf,0.25,0
06,2022-11-26,wk flu hosp rate,cdf,0.5,0
06,2022-11-26,wk flu hosp rate,cdf,0.75,0
06,2022-11-26,wk flu hosp rate,cdf,1,0
06,2022-11-26,wk flu hosp rate,cdf,1.25,0
06,2022-11-26,wk flu hosp rate,cdf,1.5,0
06,2022-11-26,wk flu hosp rate,cdf,1.75,0
06,2022-11-26,wk flu hosp rate,cdf,2,0
06,2022-11-26,wk flu hosp rate,cdf,2.25,0
06,2022-11-26,wk flu hosp rate,cdf,2.5,0
06,2022-11-26,wk flu hosp rate,cdf,2.75,0
06,2022-11-26,wk flu hosp rate,cdf,3,0
06,2022-11-26,wk flu hosp rate,cdf,3.25,0
06,2022-11-26,wk flu hosp rate,cdf,3.5,0
06,2022-11-26,wk flu hosp rate,cdf,3.75,0
06,2022-11-26,wk flu hosp rate,cdf,4,0
06,2022-11-26,wk flu hosp rate,cdf,4.25,0
06,2022-11-26,wk flu hosp rate,cdf,4.5,0
06,2022-11-26,wk flu hosp rate,cdf,4.75,0
06,2022-11-26,wk flu hosp rate,cdf,5,0
06,2022-11-26,wk flu hosp rate,cdf,5.25,0
06,2022-11-26,wk flu hosp rate,cdf,5.5,0
06,2022-11-26,wk flu hosp rate,cdf,5.75,0
06,2022-11-26,wk flu hosp rate,cdf,6,0
06,2022-11-26,wk flu hosp rate,cdf,6.25,0
06,2022-11-26,wk flu hosp rate,cdf,6.5,0
06,2022-11-26,wk flu hosp rate,cdf,6.75,0
06,2022-11-26,wk flu hosp rate,cdf,7,0
06,2022-11-26,wk flu hosp rate,cdf,7.25,1
06,2022-11-26,wk flu hosp rate,cdf,7.5,1
06,2022-11-26,wk flu hosp rate,cdf,7.75,1
06,2022-11-26,wk flu hosp rate,cdf,8,1
06,2022-11-26,wk flu hosp rate,cdf,8.25,1
06,2022-11-26,wk flu hosp rate,cdf,8.5,1
06,2022-11-26,wk flu hosp rate,cdf,8.75,1
06,2022-11-26,wk flu hosp rate,cdf,9,1
06,2022-11-26,wk flu hosp rate,cdf,9.25,1
06,2022-11-26,wk flu hosp rate,cdf,9.5,1
06,2022-11-26,wk flu hosp rate,cdf,9.75,1
06,2022-11-26,wk flu hosp rate,cdf,10,1
06,2022-11-26,wk flu hosp rate,cdf,10.25,1
06,2022-11-26,wk flu hosp rate,cdf,10.5,1
06,2022-11-26,wk flu hosp rate,cdf,10.75,1
06,2022-11-26,wk flu hosp rate,cdf,11,1
06,2022-11-26,wk flu hosp rate,cdf,11.25,1
06,2022-11-26,wk flu hosp rate,cdf,11.5,1
06,2022-11-26,wk flu hosp rate,cdf,11.75,1
06,2022-11-26,wk flu hosp rate,cdf,12,1
06,2022-11-26,wk flu hosp rate,cdf,12.25,1
06,2022-11-26,wk flu hosp rate,cdf,12.5,1
06,2022-11-26,wk flu hosp rate,cdf,12.75,1
06,2022-11-26,wk flu hosp rate,cdf,13,1
06,2022-11-26,wk flu hosp rate,cdf,13.25,1
06,2022-11-26,wk flu hosp rate,cdf,13.5,1
06,2022-11-26,wk flu hosp rate,cdf,13.75,1
06,2022-11-26,wk flu hosp rate,cdf,14,1
06,2022-11-26,wk flu hosp rate,cdf,14.25,1
06,2022-11-26,wk flu hosp rate,cdf,14.5,1
06,2022-11-26,wk flu hosp rate,cdf,14.75,1
06,2022-11-26,wk flu hosp rate,cdf,15,1
06,2022-11-26,wk flu hosp rate,cdf,15.25,1
06,2022-11-26,wk flu hosp rate,cdf,15.5,1
06,2022-11-26,wk flu hosp rate,cdf,15.75,1
06,2022-11-26,wk flu hosp rate,cdf,16,1
06,2022-11-26,wk flu hosp rate,cdf,16.25,1
06,2022-11-26,wk flu hosp rate,cdf,16.5,1
06,2022-11-26,wk flu hosp rate,cdf,16.75,1
06,2022-11-26,wk flu hosp rate,cdf,17,1
06,2022-11-26,wk flu hosp rate,cdf,17.25,1
06,2022-11-26,wk flu hosp rate,cdf,17.5,1
06,2022-11-26,wk flu hosp rate,cdf,17.75,1
06,2022-11-26,wk flu hosp rate,cdf,18,1
06,2022-11-26,wk flu hosp rate,cdf,18.25,1
06,2022-11-26,wk flu hosp rate,cdf,18.5,1
06,2022-11-26,wk flu hosp rate,cdf,18.75,1
06,2022-11-26,wk flu hosp rate,cdf,19,1
06,2022-11-26,wk flu hosp rate,cdf,19.25,1
06,2022-11-26,wk flu hosp rate,cdf,19.5,1
06,2022-11-26,wk flu hosp rate,cdf,19.75,1
06,2022-11-26,wk flu hosp rate,cdf,20,1
06,2022-11-26,wk flu hosp rate,cdf,20.25,1
06,2022-11-26,wk flu hosp rate,cdf,20.5,1
06,2022-11-26,wk flu hosp rate,cdf,20.75,1
06,2022-11-26,wk flu hosp rate,cdf,21,1
06,2022-11-26,wk flu hosp rate,cdf,21.25,1
06,2022-11-26,wk flu hosp rate,cdf,21.5,1
06,2022-11-26,wk flu hosp rate,cdf,21.75,1
06,2022-11-26,wk flu hosp rate,cdf,22,1
06,2022-11-26,wk flu hosp rate,cdf,22.25,1
06,2022-11-26,wk flu hosp rate,cdf,22.5,1
06,2022-11-26,wk flu hosp rate,cdf,22.75,1
06,2022-11-26,wk flu hosp rate,cdf,23,1
06,2022-11-26,wk flu hosp rate,cdf,23.25,1
06,2022-11-26,wk flu hosp rate,cdf,23.5,1
06,2022-11-26,wk flu hosp rate,cdf,23.75,1
06,2022-11-26,wk flu hosp rate,cdf,24,1
06,2022-11-26,wk flu hosp rate,cdf,24.25,1
06,2022-11-26,wk flu hosp rate,cdf,24.5,1
06,2022-11-26,wk flu hosp rate,cdf,24.75,1
06,2022-11-26,wk flu hosp rate,cdf,25,1
08,2022-11-26,wk flu hosp rate,cdf,0.25,0
08,2022-11-26,wk flu hosp rate,cdf,0.5,0
08,2022-11-26,wk flu hosp rate,cdf,0.75,0
08,2022-11-26,wk flu hosp rate,cdf,1,0
08,2022-11-26,wk flu hosp rate,cdf,1.25,0
08,2022-11-26,wk flu hosp rate,cdf,1.5,0
08,2022-11-26,wk flu hosp rate,cdf,1.75,0
08,2022-11-26,wk flu hosp rate,cdf,2,0
08,2022-11-26,wk flu hosp rate,cdf,2.25,0
08,2022-11-26,wk flu hosp rate,cdf,2.5,0
08,2022-11-26,wk flu hosp rate,cdf,2.75,1
08,2022-11-26,wk flu hosp rate,cdf,3,1
08,2022-11-26,wk flu hosp rate,cdf,3.25,1
08,2022-11-26,wk flu hosp rate,cdf,3.5,1
08,2022-11-26,wk flu hosp rate,cdf,3.75,1
08,2022-11-26,wk flu hosp rate,cdf,4,1
08,2022-11-26,wk flu hosp rate,cdf,4.25,1
08,2022-11-26,wk flu hosp rate,cdf,4.5,1
08,2022-11-26,wk flu hosp rate,cdf,4.75,1
08,2022-11-26,wk flu hosp rate,cdf,5,1
08,2022-11-26,wk flu hosp rate,cdf,5.25,1
08,2022-11-26,wk flu hosp rate,cdf,5.5,1
08,2022-11-26,wk flu hosp rate,cdf,5.75,1
08,2022-11-26,wk flu hosp rate,cdf,6,1
08,2022-11-26,wk flu hosp rate,cdf,6.25,1
08,2022-11-26,wk flu hosp rate,cdf,6.5,1
08,2022-11-26,wk flu hosp rate,cdf,6.75,1
08,2022-11-26,wk flu hosp rate,cdf,7,1
08,2022-11-26,wk flu hosp rate,cdf,7.25,1
08,2022-11-26,wk flu hosp rate,cdf,7.5,1
08,2022-11-26,wk flu hosp rate,cdf,7.75,1
08,2022-11-26,wk flu hosp rate,cdf,8,1
08,2022-11-26,wk flu hosp rate,cdf,8.25,1
08,2022-11-26,wk flu hosp rate,cdf,8.5,1
08,2022-11-26,wk flu hosp rate,cdf,8.75,1
08,2022-11-26,wk flu hosp rate,cdf,9,1
08,2022-11-26,wk flu hosp rate,cdf,9.25,1
08,2022-11-26,wk flu hosp rate,cdf,9.5,1
08,2022-11-26,wk flu hosp rate,cdf,9.75,1
08,2022-11-26,wk flu hosp rate,cdf,10,1
08,2022-11-26,wk flu hosp rate,cdf,10.25,1
08,2022-11-26,wk flu hosp rate,cdf,10.5,1
08,2022-11-26,wk flu hosp rate,cdf,10.75,1
